feature,overall_corr,male_corr,female_corr,abs_overall_corr,abs_male_corr,abs_female_corr,corr_gap,abs_corr_gap
cg02941008,0.188232162934358,0.16242621596571027,0.21132021000474013,0.188232162934358,0.16242621596571027,0.21132021000474013,-0.04889399403902986,0.04889399403902986
cg10788918,-0.06063331109424557,0.0009727145225476311,-0.07165278126921412,0.06063331109424557,0.0009727145225476311,0.07165278126921412,0.07262549579176175,0.07262549579176175
cg07907670,-0.10981705039283737,-0.08294142239452816,-0.13010148999078577,0.10981705039283737,0.08294142239452816,0.13010148999078577,0.04716006759625761,0.04716006759625761
cg08914740,-0.2291634295420998,-0.06628360892878621,-0.2824205157350847,0.2291634295420998,0.06628360892878621,0.2824205157350847,0.2161369068062985,0.2161369068062985
cg01233638,-0.031169386505287895,-0.05091146679387399,-0.020452847389644802,0.031169386505287895,0.05091146679387399,0.020452847389644802,-0.030458619404229188,0.030458619404229188
cg04659729,-0.2406690515731741,-0.3079148108616993,-0.2426331534670653,0.2406690515731741,0.3079148108616993,0.2426331534670653,-0.06528165739463401,0.06528165739463401
cg08547691,-0.006283440337491112,-0.00989076709182785,-0.00460468889305589,0.006283440337491112,0.00989076709182785,0.00460468889305589,-0.005286078198771961,0.005286078198771961
cg05980673,-0.07320665610725488,0.012911105295835725,-0.10892498992094352,0.07320665610725488,0.012911105295835725,0.10892498992094352,0.12183609521677924,0.12183609521677924
cg19559124,-0.10994936711363186,-0.0675507097820259,-0.12092613044741873,0.10994936711363186,0.0675507097820259,0.12092613044741873,0.05337542066539283,0.05337542066539283
cg10393744,-0.09576767401195628,-0.09292589407851633,-0.08930838316404789,0.09576767401195628,0.09292589407851633,0.08930838316404789,-0.003617510914468436,0.003617510914468436
cg13226308,-0.1611315155119239,-0.1688839230839461,-0.15745995032828436,0.1611315155119239,0.1688839230839461,0.15745995032828436,-0.011423972755661732,0.011423972755661732
cg12206359,-0.016102905849705824,-0.08065720909087758,0.0056033371915530285,0.016102905849705824,0.08065720909087758,0.0056033371915530285,-0.0862605462824306,0.0862605462824306
cg00423675,-0.12764783600806917,-0.09798498862833618,-0.14455985722052223,0.12764783600806917,0.09798498862833618,0.14455985722052223,0.04657486859218604,0.04657486859218604
cg05089300,-0.04479566650758583,-0.11357557629165804,-0.015091169962960253,0.04479566650758583,0.11357557629165804,0.015091169962960253,-0.09848440632869779,0.09848440632869779
cg01599714,0.07382672166051352,0.0836143500739911,0.07855271888683919,0.07382672166051352,0.0836143500739911,0.07855271888683919,0.005061631187151902,0.005061631187151902
cg16451803,-0.11521354994300716,-0.0995959078157036,-0.11443670435300778,0.11521354994300716,0.0995959078157036,0.11443670435300778,0.014840796537304177,0.014840796537304177
cg04845819,-0.12576135112255152,-0.125528253355493,-0.11662380646111323,0.12576135112255152,0.125528253355493,0.11662380646111323,-0.008904446894379775,0.008904446894379775
cg17621718,0.22520188603744357,0.08717999272208046,0.2766767985764536,0.22520188603744357,0.08717999272208046,0.2766767985764536,-0.18949680585437315,0.18949680585437315
cg21985862,-0.17110676143092352,-0.1564034320736319,-0.16897184627994696,0.17110676143092352,0.1564034320736319,0.16897184627994696,0.012568414206315076,0.012568414206315076
cg26031678,-0.2840754911667891,-0.29170456380793786,-0.3002220415833877,0.2840754911667891,0.29170456380793786,0.3002220415833877,0.008517477775449867,0.008517477775449867
cg23425316,0.19478072529340923,0.1741841960744523,0.2231717189155895,0.19478072529340923,0.1741841960744523,0.2231717189155895,-0.04898752284113722,0.04898752284113722
cg05396461,0.07784657989872323,0.04730037022149883,0.06798840498011192,0.07784657989872323,0.04730037022149883,0.06798840498011192,-0.020688034758613097,0.020688034758613097
cg08888905,-0.18560264918078456,-0.16251901870434168,-0.1943133771623404,0.18560264918078456,0.16251901870434168,0.1943133771623404,0.03179435845799872,0.03179435845799872
cg16721191,0.254233758473363,0.27618367366354973,0.25838654677740974,0.254233758473363,0.27618367366354973,0.25838654677740974,0.01779712688613999,0.01779712688613999
cg05200606,-0.0938443669140635,-0.09772691110687742,-0.08176808853586903,0.0938443669140635,0.09772691110687742,0.08176808853586903,-0.01595882257100839,0.01595882257100839
cg01197136,0.08711166805377013,0.03686092923001675,0.09008504591540091,0.08711166805377013,0.03686092923001675,0.09008504591540091,-0.05322411668538416,0.05322411668538416
cg17583390,-0.0027176226330293636,-0.015468269225911591,-0.015214112777271898,0.0027176226330293636,0.015468269225911591,0.015214112777271898,-0.0002541564486396933,0.0002541564486396933
ch.1.93382935F,-0.11061425883855372,-0.13989598882541118,-0.08611980510933771,0.11061425883855372,0.13989598882541118,0.08611980510933771,-0.05377618371607347,0.05377618371607347
cg00144039,0.03243241881513463,0.057708992667371846,0.020271757550647147,0.03243241881513463,0.057708992667371846,0.020271757550647147,0.0374372351167247,0.0374372351167247
cg09732150,-0.0006100059582836996,-0.04299696724019208,0.007483094695158611,0.0006100059582836996,0.04299696724019208,0.007483094695158611,-0.05048006193535069,0.05048006193535069
cg13873889,-0.10926350299873266,-0.1342634110032459,-0.10074868628589387,0.10926350299873266,0.1342634110032459,0.10074868628589387,-0.033514724717352035,0.033514724717352035
cg23526104,0.007615300496340736,0.04156160418532527,-0.012622489066684388,0.007615300496340736,0.04156160418532527,0.012622489066684388,0.05418409325200966,0.05418409325200966
cg24803059,-0.03960109072238166,0.0742569419716095,-0.07002341692809137,0.03960109072238166,0.0742569419716095,0.07002341692809137,0.14428035889970087,0.14428035889970087
cg18660064,0.15698680096145004,0.09423644341797775,0.1851441596449428,0.15698680096145004,0.09423644341797775,0.1851441596449428,-0.09090771622696504,0.09090771622696504
cg14383572,-0.03002236779073545,-0.01667608395324962,-0.04173214386750346,0.03002236779073545,0.01667608395324962,0.04173214386750346,0.025056059914253838,0.025056059914253838
cg26185884,-0.0951085325059597,-0.015083753342545693,-0.11442641155640253,0.0951085325059597,0.015083753342545693,0.11442641155640253,0.09934265821385684,0.09934265821385684
cg09239106,-0.05148576391679554,-0.01827352468299594,-0.0345108594587677,0.05148576391679554,0.01827352468299594,0.0345108594587677,0.016237334775771762,0.016237334775771762
cg00618323,-0.24269163479518227,-0.25958518709270506,-0.2351566183643012,0.24269163479518227,0.25958518709270506,0.2351566183643012,-0.02442856872840385,0.02442856872840385
cg00030807,-0.11400526874255189,-0.061679674816169955,-0.11965755145276731,0.11400526874255189,0.061679674816169955,0.11965755145276731,0.057977876636597356,0.057977876636597356
cg11885357,0.10186021263572807,-0.00891817915526259,0.18086441404841044,0.10186021263572807,0.00891817915526259,0.18086441404841044,-0.18978259320367302,0.18978259320367302
cg11029623,-0.06974188833518197,-0.15317309082160327,-0.053739633211650484,0.06974188833518197,0.15317309082160327,0.053739633211650484,-0.09943345760995279,0.09943345760995279
cg27637363,0.13518190706374394,0.06708339593864943,0.16889401766621465,0.13518190706374394,0.06708339593864943,0.16889401766621465,-0.10181062172756522,0.10181062172756522
cg04992127,0.2471105688430301,0.23343104185266964,0.26511912842352725,0.2471105688430301,0.23343104185266964,0.26511912842352725,-0.031688086570857615,0.031688086570857615
cg16130857,0.2923976287720835,0.22953270343310148,0.3308317971087565,0.2923976287720835,0.22953270343310148,0.3308317971087565,-0.10129909367565501,0.10129909367565501
cg25584930,0.5301384554981668,0.4994728820980829,0.5418699453498917,0.5301384554981668,0.4994728820980829,0.5418699453498917,-0.042397063251808864,0.042397063251808864
cg04783338,0.0252928562057062,0.001371114350050214,0.03240113640921805,0.0252928562057062,0.001371114350050214,0.03240113640921805,-0.031030022059167838,0.031030022059167838
cg13368983,-0.10673776688526354,-0.1547715221967921,-0.0870711527794704,0.10673776688526354,0.1547715221967921,0.0870711527794704,-0.0677003694173217,0.0677003694173217
cg04264002,-0.2274103029818129,-0.2123144386337886,-0.24220258613563916,0.2274103029818129,0.2123144386337886,0.24220258613563916,0.029888147501850565,0.029888147501850565
cg26994023,0.03296215221492106,-0.02888508415022527,0.060103690026471805,0.03296215221492106,0.02888508415022527,0.060103690026471805,-0.08898877417669708,0.08898877417669708
cg25396971,0.194147063775171,0.1459533837109221,0.2319305596922037,0.194147063775171,0.1459533837109221,0.2319305596922037,-0.0859771759812816,0.0859771759812816
cg15140250,-0.036095860874334654,0.00594412907237422,-0.053896934332967675,0.036095860874334654,0.00594412907237422,0.053896934332967675,0.05984106340534189,0.05984106340534189
cg25019847,0.03772677654214555,-0.0484633232150822,0.0572703367484636,0.03772677654214555,0.0484633232150822,0.0572703367484636,-0.1057336599635458,0.1057336599635458
cg09050541,0.07132457236370209,0.03533836253933217,0.09365454306171254,0.07132457236370209,0.03533836253933217,0.09365454306171254,-0.05831618052238038,0.05831618052238038
cg27251926,-0.1074876975585401,-0.013427699516966238,-0.0007061750285763704,0.1074876975585401,0.013427699516966238,0.0007061750285763704,-0.012721524488389868,0.012721524488389868
cg04059568,0.29820517954714476,0.23966050630750926,0.3191358483989248,0.29820517954714476,0.23966050630750926,0.3191358483989248,-0.07947534209141552,0.07947534209141552
cg03850460,-0.08448762040994678,-0.07874083024080417,-0.08209616623007457,0.08448762040994678,0.07874083024080417,0.08209616623007457,0.0033553359892704027,0.0033553359892704027
cg22775138,-0.14630968488132992,-0.19603281709768247,-0.12227534281352667,0.14630968488132992,0.19603281709768247,0.12227534281352667,-0.0737574742841558,0.0737574742841558
cg01251118,0.06987705424162895,0.1545708241178975,0.01340726179298024,0.06987705424162895,0.1545708241178975,0.01340726179298024,0.14116356232491725,0.14116356232491725
cg07015221,-0.20286198563228866,-0.0756557462724913,-0.24776179742432064,0.20286198563228866,0.0756557462724913,0.24776179742432064,0.17210605115182934,0.17210605115182934
cg07339720,0.005312689268024663,0.14113737988610994,-0.04637305107207755,0.005312689268024663,0.14113737988610994,0.04637305107207755,0.18751043095818748,0.18751043095818748
cg07743144,0.041038448870650744,-0.032859107623171055,0.05303810818670974,0.041038448870650744,0.032859107623171055,0.05303810818670974,-0.0858972158098808,0.0858972158098808
cg07452879,-0.16194808127912422,-0.19019421702027597,-0.14244904313146917,0.16194808127912422,0.19019421702027597,0.14244904313146917,-0.04774517388880681,0.04774517388880681
cg09905511,0.1359185551035663,0.05155124973799407,0.175395746514768,0.1359185551035663,0.05155124973799407,0.175395746514768,-0.12384449677677392,0.12384449677677392
cg07747553,0.058100279433318316,0.04559176241611496,0.11940550287758504,0.058100279433318316,0.04559176241611496,0.11940550287758504,-0.07381374046147007,0.07381374046147007
cg02392634,0.16255906840319767,0.04302928310562127,0.1943338514350606,0.16255906840319767,0.04302928310562127,0.1943338514350606,-0.15130456832943934,0.15130456832943934
cg15454534,-0.15167660495582083,-0.17756888399330334,-0.1427707739251778,0.15167660495582083,0.17756888399330334,0.1427707739251778,-0.034798110068125526,0.034798110068125526
cg07109238,0.023760494055828873,-0.040191580568695706,0.03713178762385703,0.023760494055828873,0.040191580568695706,0.03713178762385703,-0.07732336819255273,0.07732336819255273
cg06066132,-0.0752730717665926,0.005207613918786613,-0.11612057485063094,0.0752730717665926,0.005207613918786613,0.11612057485063094,0.12132818876941756,0.12132818876941756
cg07704580,-0.015588162874926521,-0.0036607033100216194,-0.02997282300170069,0.015588162874926521,0.0036607033100216194,0.02997282300170069,0.02631211969167907,0.02631211969167907
cg19280572,0.053778039698460935,0.06547901860502638,0.036214885495188115,0.053778039698460935,0.06547901860502638,0.036214885495188115,0.02926413310983826,0.02926413310983826
cg04016326,-0.021399809324311396,-0.08719896801107216,0.0014518039337257562,0.021399809324311396,0.08719896801107216,0.0014518039337257562,-0.08865077194479791,0.08865077194479791
cg21926782,0.0678296864544722,0.02258693784477965,0.08665104266236154,0.0678296864544722,0.02258693784477965,0.08665104266236154,-0.06406410481758189,0.06406410481758189
cg12789448,0.11448099896287088,0.009970320461597522,0.13863396830336341,0.11448099896287088,0.009970320461597522,0.13863396830336341,-0.1286636478417659,0.1286636478417659
cg25482146,0.03667749903744905,0.01919049766494997,0.04334064034242264,0.03667749903744905,0.01919049766494997,0.04334064034242264,-0.024150142677472668,0.024150142677472668
cg20173277,0.1383446726607994,0.14108111514182273,0.1562658002857956,0.1383446726607994,0.14108111514182273,0.1562658002857956,-0.015184685143972865,0.015184685143972865
cg00040027,0.005867816673539086,0.030082229283153062,0.004541306489107971,0.005867816673539086,0.030082229283153062,0.004541306489107971,0.02554092279404509,0.02554092279404509
cg19008809,0.10661872157091719,0.13715665436792074,0.10784757856556912,0.10661872157091719,0.13715665436792074,0.10784757856556912,0.02930907580235162,0.02930907580235162
cg12159023,0.10184215791688514,0.13370744290492217,0.07634348805228001,0.10184215791688514,0.13370744290492217,0.07634348805228001,0.05736395485264216,0.05736395485264216
cg15852879,0.037319576181316115,-0.007591090999042664,0.05182256163186312,0.037319576181316115,0.007591090999042664,0.05182256163186312,-0.05941365263090578,0.05941365263090578
cg01909242,0.03909986056536755,0.016109377184816705,0.043121722597509154,0.03909986056536755,0.016109377184816705,0.043121722597509154,-0.02701234541269245,0.02701234541269245
cg04361556,-0.2775534322233619,-0.32048874206691846,-0.27187893177891415,0.2775534322233619,0.32048874206691846,0.27187893177891415,-0.04860981028800432,0.04860981028800432
cg04527335,-0.11121295339642202,-0.15554067770558858,-0.07849255046926909,0.11121295339642202,0.15554067770558858,0.07849255046926909,-0.07704812723631949,0.07704812723631949
cg11267664,0.08583367703682956,-0.034692521979172566,0.01469862131466415,0.08583367703682956,0.034692521979172566,0.01469862131466415,-0.04939114329383672,0.04939114329383672
cg05727180,0.07472157615313083,0.1785411962860721,0.033681900565444296,0.07472157615313083,0.1785411962860721,0.033681900565444296,0.1448592957206278,0.1448592957206278
cg11192191,-0.16352681687494672,-0.1371170014294237,-0.1816077718426825,0.16352681687494672,0.1371170014294237,0.1816077718426825,0.0444907704132588,0.0444907704132588
cg04929355,-0.20363892646519824,-0.26249779920640876,-0.17542612697044302,0.20363892646519824,0.26249779920640876,0.17542612697044302,-0.08707167223596574,0.08707167223596574
cg21828319,-0.07824725876055025,-0.09026542970733546,-0.055263709370815345,0.07824725876055025,0.09026542970733546,0.055263709370815345,-0.03500172033652012,0.03500172033652012
cg07148370,0.00729127541404187,0.035597103976425626,0.004480149844650865,0.00729127541404187,0.035597103976425626,0.004480149844650865,0.03111695413177476,0.03111695413177476
cg12281152,-0.0707738557858521,-0.04135462770849281,-0.0819926462052378,0.0707738557858521,0.04135462770849281,0.0819926462052378,0.04063801849674499,0.04063801849674499
cg25919023,-0.07761262796266342,-0.0029221783002969176,-0.0956439672470908,0.07761262796266342,0.0029221783002969176,0.0956439672470908,0.09272178894679388,0.09272178894679388
cg04694437,0.24249714200246822,0.17770123000192067,0.27157317877172776,0.24249714200246822,0.17770123000192067,0.27157317877172776,-0.09387194876980709,0.09387194876980709
cg10549480,0.14588577467559338,0.15261462123437458,0.14583878331920436,0.14588577467559338,0.15261462123437458,0.14583878331920436,0.006775837915170224,0.006775837915170224
cg07439546,-0.07242173429149004,-0.03284771031268906,-0.08692142698618238,0.07242173429149004,0.03284771031268906,0.08692142698618238,0.054073716673493324,0.054073716673493324
cg04915300,0.14257553734687078,0.05119585608293079,0.1703177148119187,0.14257553734687078,0.05119585608293079,0.1703177148119187,-0.11912185872898792,0.11912185872898792
cg02830643,-0.13827097027715632,-0.1317734788904827,-0.13587023706610635,0.13827097027715632,0.1317734788904827,0.13587023706610635,0.00409675817562366,0.00409675817562366
cg01511234,-0.10742427241643027,-0.07024927429129627,-0.1304643032545434,0.10742427241643027,0.07024927429129627,0.1304643032545434,0.060215028963247125,0.060215028963247125
cg24703706,-0.025741995238066744,-0.012637484291085091,-0.041979311392369136,0.025741995238066744,0.012637484291085091,0.041979311392369136,0.029341827101284045,0.029341827101284045
cg09154959,-0.0828269288593426,-0.08551133550411381,-0.06068384303617337,0.0828269288593426,0.08551133550411381,0.06068384303617337,-0.024827492467940443,0.024827492467940443
cg17091049,0.0984600735254261,0.15691181422783193,0.06907597221487269,0.0984600735254261,0.15691181422783193,0.06907597221487269,0.08783584201295924,0.08783584201295924
cg23705224,0.2462009886708677,0.13860306682859383,0.2815260964340697,0.2462009886708677,0.13860306682859383,0.2815260964340697,-0.14292302960547584,0.14292302960547584
cg08009275,0.05310070176181492,0.044267476183503324,0.06702260148951603,0.05310070176181492,0.044267476183503324,0.06702260148951603,-0.022755125306012702,0.022755125306012702
cg08265387,-0.1162198889874794,-0.10420859383650946,-0.11878098261524885,0.1162198889874794,0.10420859383650946,0.11878098261524885,0.014572388778739384,0.014572388778739384
cg06286026,-0.10851132191930066,-0.07350884833774578,-0.11946283143042179,0.10851132191930066,0.07350884833774578,0.11946283143042179,0.04595398309267601,0.04595398309267601
cg11255265,0.18760200615924927,0.14720833965344263,0.20935471633839645,0.18760200615924927,0.14720833965344263,0.20935471633839645,-0.06214637668495382,0.06214637668495382
cg02544429,-0.08921237985051338,-0.04363580635881265,-0.10118961314086818,0.08921237985051338,0.04363580635881265,0.10118961314086818,0.057553806782055524,0.057553806782055524
cg03549571,0.1980346004631857,0.18008179722161852,0.21369306126943677,0.1980346004631857,0.18008179722161852,0.21369306126943677,-0.03361126404781825,0.03361126404781825
cg14326225,-0.03182803076420419,0.005368102074806724,-0.04399794866146118,0.03182803076420419,0.005368102074806724,0.04399794866146118,0.0493660507362679,0.0493660507362679
cg01749054,-0.047370866706101494,-0.002674136008391173,-0.0711662084578398,0.047370866706101494,0.002674136008391173,0.0711662084578398,0.06849207244944863,0.06849207244944863
cg06478143,0.01898488298393994,0.05594217086963052,0.0013337922630315701,0.01898488298393994,0.05594217086963052,0.0013337922630315701,0.05460837860659895,0.05460837860659895
cg21028499,-0.11787436034896365,-0.1103290497811126,-0.09694458849718304,0.11787436034896365,0.1103290497811126,0.09694458849718304,-0.01338446128392956,0.01338446128392956
cg11811513,0.2748347288791595,0.16516435328753118,0.31697507763089655,0.2748347288791595,0.16516435328753118,0.31697507763089655,-0.15181072434336537,0.15181072434336537
cg05129597,-0.16187140140107426,-0.0745645459469987,-0.1761777304710449,0.16187140140107426,0.0745645459469987,0.1761777304710449,0.1016131845240462,0.1016131845240462
cg05032903,-0.1044370073525666,0.1768963395478936,0.038865691936339014,0.1044370073525666,0.1768963395478936,0.038865691936339014,0.1380306476115546,0.1380306476115546
cg09429522,0.17328320211467874,0.22105184865571018,0.1719506599988774,0.17328320211467874,0.22105184865571018,0.1719506599988774,0.04910118865683277,0.04910118865683277
cg16642894,0.118218954888141,-0.01331734598076764,0.06515229877895792,0.118218954888141,0.01331734598076764,0.06515229877895792,-0.07846964475972557,0.07846964475972557
cg01239389,0.2099104618503122,0.139991729638263,0.23024216192805197,0.2099104618503122,0.139991729638263,0.23024216192805197,-0.09025043228978896,0.09025043228978896
cg23274984,-0.23919514286545132,-0.1978994653199256,-0.25495707675922613,0.23919514286545132,0.1978994653199256,0.25495707675922613,0.05705761143930052,0.05705761143930052
cg02101884,-0.10804611404030622,-0.14881012756985737,-0.10241880086773461,0.10804611404030622,0.14881012756985737,0.10241880086773461,-0.04639132670212276,0.04639132670212276
cg04303560,0.10833103269985014,-0.010627818599192049,0.016827262394250142,0.10833103269985014,0.010627818599192049,0.016827262394250142,-0.02745508099344219,0.02745508099344219
cg00414384,0.08685618613472329,0.08206647212539117,0.0996864707536962,0.08685618613472329,0.08206647212539117,0.0996864707536962,-0.01761999862830503,0.01761999862830503
cg02340856,0.016426657775400554,0.016624533996084,0.013393167218740714,0.016426657775400554,0.016624533996084,0.013393167218740714,0.0032313667773432864,0.0032313667773432864
cg24331598,0.2020545089996582,0.12322493792546016,0.23180078847704882,0.2020545089996582,0.12322493792546016,0.23180078847704882,-0.10857585055158867,0.10857585055158867
cg03698539,-0.044673818246106875,-0.04075190810988118,-0.04601241630543477,0.044673818246106875,0.04075190810988118,0.04601241630543477,0.005260508195553591,0.005260508195553591
cg10408439,-0.148121657163892,-0.19078703409544284,-0.11560994824941118,0.148121657163892,0.19078703409544284,0.11560994824941118,-0.07517708584603167,0.07517708584603167
cg23255020,-0.13611066244947287,0.001435805740176376,-0.18788555042447466,0.13611066244947287,0.001435805740176376,0.18788555042447466,0.18932135616465104,0.18932135616465104
cg16150752,0.38341540329417106,0.3455723853885252,0.4160918969264314,0.38341540329417106,0.3455723853885252,0.4160918969264314,-0.0705195115379062,0.0705195115379062
cg05618150,-0.09945850316488278,-0.03564087069319588,-0.0048827387554640994,0.09945850316488278,0.03564087069319588,0.0048827387554640994,-0.030758131937731782,0.030758131937731782
cg17385437,0.18415503735027514,0.006492066751170002,0.1575153519269362,0.18415503735027514,0.006492066751170002,0.1575153519269362,-0.1510232851757662,0.1510232851757662
cg04006143,-0.3826945857250542,-0.25817035625303375,-0.4222027409021424,0.3826945857250542,0.25817035625303375,0.4222027409021424,0.16403238464910863,0.16403238464910863
cg14127641,-0.04791019915053147,-0.03359006755695016,-0.06471146509981635,0.04791019915053147,0.03359006755695016,0.06471146509981635,0.031121397542866185,0.031121397542866185
cg10537820,0.07598816204280928,-0.003832811919081988,0.08825018572656093,0.07598816204280928,0.003832811919081988,0.08825018572656093,-0.09208299764564291,0.09208299764564291
cg05498948,-0.10572412223215973,-0.010963744163744453,-0.13684729388720898,0.10572412223215973,0.010963744163744453,0.13684729388720898,0.12588354972346452,0.12588354972346452
cg11599457,-0.06510081066457264,-0.039093009583099345,-0.07822285872605933,0.06510081066457264,0.039093009583099345,0.07822285872605933,0.039129849142959985,0.039129849142959985
cg10567964,0.28152966726789297,0.21312097280653297,0.30643244821437965,0.28152966726789297,0.21312097280653297,0.30643244821437965,-0.09331147540784668,0.09331147540784668
cg12565985,-0.21032237783989394,-0.1683312471097251,-0.22015589607195482,0.21032237783989394,0.1683312471097251,0.22015589607195482,0.051824648962229714,0.051824648962229714
cg00176949,-0.16766224699898757,-0.10508643331087489,-0.1921956202555588,0.16766224699898757,0.10508643331087489,0.1921956202555588,0.08710918694468392,0.08710918694468392
cg26858268,0.09081028402988274,0.05710015838521962,0.11630182285753331,0.09081028402988274,0.05710015838521962,0.11630182285753331,-0.05920166447231369,0.05920166447231369
cg05212419,-0.10110227938533857,-0.07012149529291041,0.06450329913823634,0.10110227938533857,0.07012149529291041,0.06450329913823634,-0.13462479443114675,0.13462479443114675
cg11722699,0.2876464855714801,0.22894801601595213,0.33192666997425285,0.2876464855714801,0.22894801601595213,0.33192666997425285,-0.10297865395830072,0.10297865395830072
cg26517849,0.1948035243147794,0.12334908195671357,0.21753152537391487,0.1948035243147794,0.12334908195671357,0.21753152537391487,-0.0941824434172013,0.0941824434172013
cg13246856,-0.16877717939834352,-0.24415701200174808,-0.13962304222925834,0.16877717939834352,0.24415701200174808,0.13962304222925834,-0.10453396977248974,0.10453396977248974
cg23225572,-0.16221558041534626,-0.13718750727935697,-0.16989832317891623,0.16221558041534626,0.13718750727935697,0.16989832317891623,0.032710815899559265,0.032710815899559265
cg03608502,-0.21665767772277536,-0.2176789266683252,-0.21669270950477948,0.21665767772277536,0.2176789266683252,0.21669270950477948,-0.0009862171635457162,0.0009862171635457162
cg04230073,-0.2313772037979236,-0.19380752236988336,-0.24428459134829136,0.2313772037979236,0.19380752236988336,0.24428459134829136,0.05047706897840801,0.05047706897840801
cg25048564,0.1792258698699626,0.20682292711690545,0.1733854008821008,0.1792258698699626,0.20682292711690545,0.1733854008821008,0.03343752623480464,0.03343752623480464
cg27614038,0.03475307496187887,-0.041475152406573776,0.08874661404987769,0.03475307496187887,0.041475152406573776,0.08874661404987769,-0.13022176645645145,0.13022176645645145
cg08549282,0.06063527166637312,0.12158386692204347,0.03716602334244062,0.06063527166637312,0.12158386692204347,0.03716602334244062,0.08441784357960286,0.08441784357960286
cg24429836,-0.24829133298254868,-0.37924466497674153,-0.19475527515124355,0.24829133298254868,0.37924466497674153,0.19475527515124355,-0.18448938982549798,0.18448938982549798
cg20475221,-0.023531450770145585,-0.10871450396376361,0.021314022285947323,0.023531450770145585,0.10871450396376361,0.021314022285947323,-0.13002852624971095,0.13002852624971095
cg01683215,-0.07305460275762862,-0.04053056862400363,-0.07766070499168065,0.07305460275762862,0.04053056862400363,0.07766070499168065,0.03713013636767702,0.03713013636767702
cg10884288,0.18410602856972721,0.18751882600778036,0.19537251448436835,0.18410602856972721,0.18751882600778036,0.19537251448436835,-0.007853688476587989,0.007853688476587989
cg23643375,0.09323585999994098,-0.010972112941893377,0.12223893485500037,0.09323585999994098,0.010972112941893377,0.12223893485500037,-0.13321104779689374,0.13321104779689374
cg20968010,-0.0013283504279269127,-0.08283043859054068,0.015749170907995286,0.0013283504279269127,0.08283043859054068,0.015749170907995286,-0.09857960949853596,0.09857960949853596
cg21411781,-0.17688172718645434,-0.24275552443135123,-0.1527760060098735,0.17688172718645434,0.24275552443135123,0.1527760060098735,-0.08997951842147772,0.08997951842147772
cg02134594,-0.13913968668262022,-0.1463298431250354,-0.12204320321569456,0.13913968668262022,0.1463298431250354,0.12204320321569456,-0.02428663990934085,0.02428663990934085
cg13914708,-0.1615466764664518,-0.0855626967484096,-0.18867494235562413,0.1615466764664518,0.0855626967484096,0.18867494235562413,0.10311224560721452,0.10311224560721452
cg09317774,-0.16817274831443818,-0.23201324831224696,-0.13982544425347632,0.16817274831443818,0.23201324831224696,0.13982544425347632,-0.09218780405877064,0.09218780405877064
cg07654896,0.14599172264138854,-0.0516533956443024,0.15237633504561302,0.14599172264138854,0.0516533956443024,0.15237633504561302,-0.20402973068991542,0.20402973068991542
cg24539573,0.1299333525858018,0.09443026375031895,0.14819781004891386,0.1299333525858018,0.09443026375031895,0.14819781004891386,-0.05376754629859491,0.05376754629859491
cg20155550,0.01305155645727183,0.032361709142045315,0.01025508487678226,0.01305155645727183,0.032361709142045315,0.01025508487678226,0.022106624265263053,0.022106624265263053
cg08189989,0.24998531454683262,0.1704357332206804,0.27980340549087745,0.24998531454683262,0.1704357332206804,0.27980340549087745,-0.10936767227019706,0.10936767227019706
cg02402024,0.3650935230505678,0.3177068681506773,0.3778624912548813,0.3650935230505678,0.3177068681506773,0.3778624912548813,-0.060155623104204026,0.060155623104204026
cg02867102,-0.2845592218327025,-0.39763898989929897,-0.23727569960309336,0.2845592218327025,0.39763898989929897,0.23727569960309336,-0.1603632902962056,0.1603632902962056
cg00619978,0.11826746517288056,0.15542409881195715,0.11411768087026987,0.11826746517288056,0.15542409881195715,0.11411768087026987,0.04130641794168728,0.04130641794168728
cg22596016,0.1666553369502632,0.033412408059101735,0.1985269482050237,0.1666553369502632,0.033412408059101735,0.1985269482050237,-0.16511454014592197,0.16511454014592197
cg16683981,-0.006296252618877452,0.04680956251137691,-0.01452960133849779,0.006296252618877452,0.04680956251137691,0.01452960133849779,0.0613391638498747,0.0613391638498747
cg10717480,-0.014445942595314015,-0.057366549024229385,0.0182399617250787,0.014445942595314015,0.057366549024229385,0.0182399617250787,-0.07560651074930809,0.07560651074930809
cg17017878,-0.05635039057773337,-0.043090452594444044,-0.07375729867665776,0.05635039057773337,0.043090452594444044,0.07375729867665776,0.030666846082213713,0.030666846082213713
cg07612562,0.26183910608385724,0.2267644258982379,0.28649756270601817,0.26183910608385724,0.2267644258982379,0.28649756270601817,-0.05973313680778028,0.05973313680778028
cg09578113,-0.07440715135654584,-0.06069840602562965,-0.08372030017230042,0.07440715135654584,0.06069840602562965,0.08372030017230042,0.023021894146670774,0.023021894146670774
cg05315620,0.030263713389147014,0.03415307584307476,0.035044183460525284,0.030263713389147014,0.03415307584307476,0.035044183460525284,-0.0008911076174505234,0.0008911076174505234
cg04544017,-0.14157338050379448,-0.08968329219466133,-0.16522763541552166,0.14157338050379448,0.08968329219466133,0.16522763541552166,0.07554434322086033,0.07554434322086033
cg22546374,0.19003757458291612,0.15761604495012807,0.19385148031161198,0.19003757458291612,0.15761604495012807,0.19385148031161198,-0.03623543536148391,0.03623543536148391
